ds,yhat,yhat_lower,yhat_upper
2021-02-01,27452.054657755685,14666.226613426994,39924.57028420251
2021-03-01,32377.743746904373,19819.527928511587,45340.54611319811
2021-04-01,34529.0469286713,22406.670961446245,47287.80523074267
2021-05-01,34977.098246230424,22619.813853190073,47617.47409969326
2021-06-01,34994.113817840866,23123.126866422816,47496.39781761837
2021-07-01,37687.32044238551,25183.16110313794,49284.73344315041
2021-08-01,36593.15999828227,24389.078921447224,49552.16810442808
2021-09-01,31189.212834745635,19367.562003389347,44666.85419715984
2021-10-01,31481.69297058274,19183.263042917715,44192.88806574925
2021-11-01,26634.095507334794,13429.646810529528,39428.223858259764
2021-12-01,24538.951520423958,12473.511185171472,36479.67264562878
2022-01-01,25438.629655644516,12691.832899332336,37055.82345583651
2022-02-01,25191.9318357205,12793.582529802976,39031.59100015099
2022-03-01,29644.111411837013,17153.65210124508,43021.55015716297
2022-04-01,31584.291353979563,19746.222779651132,43903.44466041846
2022-05-01,31982.45428172624,19204.80574044358,43949.98099061627
2022-06-01,32014.3329705493,19206.375953944753,45832.16275490909
2022-07-01,34493.46290072466,22474.22830743819,46430.10820246587
2022-08-01,33436.66524617761,20291.3115846231,46037.53161909498
2022-09-01,28487.94602010667,16085.008305070418,41895.568879454346
2022-10-01,28736.862439163524,15854.68912210273,41083.72295536991
2022-11-01,24281.33770578628,12167.256339403742,36656.23961191449
2022-12-01,22354.759398115322,9045.067771367738,34443.05394193428
2023-01-01,23160.769927925405,11317.844700207426,36363.4754799673
2023-02-01,22929.672173488616,10115.46677222224,35157.61757839853
2023-03-01,26914.996589592316,15138.991712536495,40246.13549829374
2023-04-01,28647.01298331269,15446.709701509119,41173.866410039394
2023-05-01,28995.27131748403,16732.90617023827,41427.55125998718
2023-06-01,29035.779732008672,16610.71873074097,42462.90500643371
2023-07-01,31291.408876073983,18528.410648054436,43268.69487676328
2023-08-01,30277.74354913354,18285.5328406078,42463.590238955985
2023-09-01,25784.525571192033,13188.044928426318,39083.74146526529
2023-10-01,25987.93866174755,14594.33395213185,39494.89753413005
2023-11-01,21928.793690332477,9603.522718177443,34234.140235863146
2023-12-01,20171.476986505757,7706.883497637428,32918.24161437189
2024-01-01,20882.55037696041,7743.657400141362,33464.877524492826
2024-02-01,20665.054000627188,8055.4778466772195,33091.233014659825
2024-03-01,24293.823581359895,11591.873011559963,36449.189158561116
2024-04-01,25854.37588521993,13609.908752728083,39447.54629776915
2024-05-01,26122.62530422482,14091.999755731167,38143.9965740486
2024-06-01,26040.976351250934,12595.806669110898,38337.70329549672
2024-07-01,27944.240143705698,14907.582889256908,39682.99653658903
2024-08-01,27089.456680014824,14560.493416374888,39208.67624805938
2024-09-01,23023.299968707863,10511.432530065016,35529.484741879416
2024-10-01,23177.224562426934,11236.12718528873,35625.03878734563
2024-11-01,19567.28358455221,7861.904784529063,31695.71800944319
2024-12-01,17981.482774077373,5693.080633075703,29791.765102983205
2025-01-01,18585.518655184314,6043.699570153383,31059.549825705217
2025-02-01,18344.688315238065,6494.509095648495,30551.851031773032
2025-03-01,21567.521414026167,8703.854998839766,35076.203011087746
2025-04-01,22918.29687039706,10510.224361568451,34220.42682986346
2025-05-01,23133.91228317863,10835.699727375728,37165.19293569818
2025-06-01,23059.421677004168,10717.98438704272,35407.57634237323
2025-07-01,24743.467606426348,12659.932197189142,36065.40843474928
2025-08-01,23932.838357838475,10250.149352003002,36534.749898228634
2025-09-01,20318.721797748614,8621.010410332656,32504.152515084403
2025-10-01,20430.169775801092,8768.595917593771,32250.692681136166
2025-11-01,17214.136483187707,5083.577396107912,30565.891306581816
2025-12-01,15796.512602056902,2883.446913008629,27742.184415392105
2026-01-01,16306.631816808214,3829.125962287937,29165.032048006808
2026-02-01,16079.081433117559,3599.929704992565,28620.939686840084
2026-03-01,18845.882968382233,6438.988150228311,30852.559155630024
2026-04-01,19989.713792838953,7371.937988028924,31464.955245591358
2026-05-01,20152.53766222802,6655.429034020477,32538.728130530744
