ds,yhat,yhat_lower,yhat_upper
2024-12-01,10690.879510531171,4078.4763255284693,17595.818784537034
2025-01-01,10532.487688319996,3928.2960180185405,17466.576717344604
2025-02-01,9776.917364547608,3346.4433915351615,16298.26215080453
2025-03-01,11064.651312326223,3812.802062226425,18747.18096640657
2025-04-01,10600.49928447675,3422.8636572122496,18005.920402556658
2025-05-01,11532.871296644016,3575.8353462441755,19783.27817650369
2025-06-01,11798.163229540258,3667.5495695851323,20450.223476954732
2025-07-01,12145.38473281295,3518.411816534505,21070.22712046453
2025-08-01,10631.348109913895,2916.3170732989574,18878.63076154112
2025-09-01,10519.148575047102,2852.173426581587,18478.040908397797
2025-10-01,11342.338948673196,2718.3233272993984,20284.624733461755
2025-11-01,10791.095830002709,2748.7766303037997,19465.395679311125
2025-12-01,10935.088974076747,2632.513699818809,19911.67769381848
2026-01-01,10805.87058731134,2485.6686326468516,19873.533281675813
2026-02-01,10036.678309560126,2052.734183490133,18752.883137985755
2026-03-01,11381.93798996303,2176.4682712239405,21335.903814572262
2026-04-01,10929.137409526931,1777.0492001235225,20507.847828601236
2026-05-01,11762.856677188443,2079.9055371856457,22209.924497753957
2026-06-01,11789.262984405985,1951.1297275661168,22450.99655645624
2026-07-01,12779.29083559754,2013.0319149511752,24610.346907008738
2026-08-01,11038.921151377755,1518.4667886747256,21435.092830908972
2026-09-01,10754.732762936828,1167.7555197926927,21161.204248132675
2026-10-01,11339.996136891652,1234.0146863993193,22427.431011456374
2026-11-01,11259.945116394229,1238.0018623398782,22451.131925575242
2026-12-01,11176.331417505982,1129.710260504529,22315.18201175982
2027-01-01,11079.66192658734,780.7290205160244,22517.95185002451
2027-02-01,10297.791313277115,573.2394579616875,20958.383954410627
2027-03-01,11700.146509830376,673.8324740275402,24042.923283943648
2027-04-01,11258.240068596664,534.2054523642066,23140.90336944801
2027-05-01,11985.744966123813,304.8745698334366,25148.29238419841
2027-06-01,11770.442434310671,379.77695623414013,24682.157170184528
2027-07-01,13434.514242240106,164.44877680556797,28466.59897417281
2027-08-01,11448.506034264274,-49.49867660302397,24421.606024967088
2027-09-01,10982.286511667224,-234.2963902091446,23477.407007369107
2027-10-01,11325.434801636868,-450.97526869512797,24316.862639469244
2027-11-01,11742.240734783389,-621.1270206829993,25321.768991324538
2027-12-01,11414.514008074058,-739.7602760372392,25022.356527326087
2028-01-01,11353.901164409292,-749.7058448017489,24816.867135537737
