ds,yhat,yhat_lower,yhat_upper
2025-03-01,52289.84947088441,48463.82263826015,56441.24827093237
2025-04-01,48749.16904038107,44717.8326775701,52493.23261769926
2025-05-01,53060.453675351935,49159.90131743026,57067.4858464756
2025-06-01,53123.7800509076,49061.948437954125,57465.67420864935
2025-07-01,56060.52500770519,51988.755352340246,60108.24624175248
2025-08-01,52649.25134480264,48365.98671897419,56655.486537942576
2025-09-01,50782.73298242408,46946.50272215274,54749.37476341888
2025-10-01,51580.961817375544,47710.607729954536,55786.60902200608
2025-11-01,48858.000072716524,44875.46843002357,52924.39756237901
2025-12-01,47738.83118802149,43645.3710417689,51941.24172473962
2026-01-01,47898.912504798005,43901.267406273626,51860.71359306584
2026-02-01,45186.97158151079,41284.74492016026,49133.170710775375
2026-03-01,51766.84622353178,48113.62358206018,56142.82523078894
2026-04-01,49473.0653953425,45668.50553268264,53423.72384069074
2026-05-01,53586.91615247798,49646.74024167594,57955.04194599556
2026-06-01,53872.21285296889,49635.62944618177,57902.393781762745
2026-07-01,56168.414775837715,52155.18741016909,59899.81964701066
2026-08-01,52575.64969934881,48620.20796711054,56504.55071118346
2026-09-01,51230.020622879965,47018.0659937872,55131.28146832191
2026-10-01,52453.88802168584,48307.75081474414,56288.76713557822
2026-11-01,49095.652590438374,45127.878681702445,53089.64796111845
2026-12-01,47772.93842033535,43473.67305078784,51562.35800068355
2027-01-01,48537.543640263364,44296.13886819897,52400.18088094458
2027-02-01,45859.87947394457,41540.41250605361,50097.05766360399
2027-03-01,51232.99565776302,47090.36297214926,55442.616737751465
2027-04-01,50218.652228490086,45996.82397621435,54407.199497349146
2027-05-01,54115.74361705311,49888.4144867743,58208.649784375426
2027-06-01,54617.20040491003,50870.45053850871,58805.504074246644
2027-07-01,56259.4483165744,52524.97017435224,60734.06920085627
2027-08-01,52501.689497431384,48466.27620005265,56329.838987132316
2027-09-01,51692.834430843235,47173.08675614009,55973.0172841939
2027-10-01,53331.25392481568,49212.8413390587,57407.42538417722
2027-11-01,49322.262620449124,45306.01638434151,53671.90133908939
2027-12-01,47807.280141961615,43535.051647557244,52186.11180165016
2028-01-01,49185.44115516383,44657.50335014688,53573.267664505984
